"fullname","office","position","id","source","document_type","url","patronymic","created_date","first_name","last_name","is_corrected","legalForm","uafirm_reestrCode","person","name","fax_extendedstatus","en_address","beneficial_owner_company_code","fax","location","country","phone","en_name","address","mail","iteration","object_id","mail_extendedstatus","en_name_extendedstatus","phone_extendedstatus","beneficial_owner_company_code_extendedstatus","legalForm_extendedstatus","address_extendedstatus","name_extendedstatus","country_extendedstatus","enName","telephone","reestrCode","email","countryRegistration","declarant","subjectRelation"
"Денисенко Анатолій Петрович","Верховна Рада України","Народний депутат, Голова підкомітету з питань приватизації державного і комунального майна, націоналізації, реприватизації, банкрутства, застави, лізингу, концесії, оренди, розподілу продукції, управління майном, що перебуває у державній та комунальній власності Комітету Верховної Ради України з питань економічної політики","nacp_c84b8969-06b2-4a06-a1d0-9148be9b370e","NACP","Щорічна","https://declarations.com.ua/declaration/nacp_c84b8969-06b2-4a06-a1d0-9148be9b370e","Петрович",2018-02-21,"Анатолій","Денисенко","FALSE","ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ","","1","""ЛІМБ-ХАРКІВ""","2","","33477617","","","1","0577149691","","61020, Харківська область, м. Харків, проспект Постишева, буд. 93","","1477577677280","1477577677280","2","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Денисенко Анатолій Петрович",NA
"Денисенко Анатолій Петрович","Верховна Рада України","Народний депутат, Голова підкомітету з питань приватизації державного і комунального майна, націоналізації, реприватизації, банкрутства, застави, лізингу, концесії, оренди, розподілу продукції, управління майном, що перебуває у державній та комунальній власності Комітету Верховної Ради України з питань економічної політики","nacp_c84b8969-06b2-4a06-a1d0-9148be9b370e","NACP","Щорічна","https://declarations.com.ua/declaration/nacp_c84b8969-06b2-4a06-a1d0-9148be9b370e","Петрович",2018-02-21,"Анатолій","Денисенко","FALSE","ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ","","1","""ПІДПРИЄМСТВО ""АРЄС""","2","","34445921","","","1","0577004410","","61058, Харківська область, м. Харків, вулиця Культури, буд. 20-В","","1518423772335","1518423772335","2","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Денисенко Анатолій Петрович",NA
"Денисенко Анатолій Петрович","Верховна Рада України","Народний депутат, Голова підкомітету з питань приватизації державного і комунального майна, націоналізації, реприватизації, банкрутства, застави, лізингу, концесії, оренди, розподілу продукції, управління майном, що перебуває у державній та комунальній власності Комітету Верховної Ради України з питань економічної політики","nacp_c84b8969-06b2-4a06-a1d0-9148be9b370e","NACP","Щорічна","https://declarations.com.ua/declaration/nacp_c84b8969-06b2-4a06-a1d0-9148be9b370e","Петрович",2018-02-21,"Анатолій","Денисенко","FALSE","ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ","","1","""У.С.К.""","2","","31555195","","","1","0577149692","","61020, Харківська область, м. Харків, провулок Метизний, буд. 14-А","","1477575425719","1477575425719","2","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Денисенко Анатолій Петрович",NA
"Денисенко Анатолій Петрович","Верховна Рада України","Народний депутат, Голова підкомітету з питань приватизації державного і комунального майна, націоналізації, реприватизації, банкрутства, застави, лізингу, концесії, оренди, розподілу продукції, управління майном, що перебуває у державній та комунальній власності Комітету Верховної Ради України з питань економічної політики","nacp_c84b8969-06b2-4a06-a1d0-9148be9b370e","NACP","Щорічна","https://declarations.com.ua/declaration/nacp_c84b8969-06b2-4a06-a1d0-9148be9b370e","Петрович",2018-02-21,"Анатолій","Денисенко","FALSE","ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ","","1","""ІНВЕСТИЦІЙНА ГРУПА ""АВАНТАЖ КАПІТАЛ""","2","","36985352","","","1","0577149692","","61020, Харківська область, м. Харків, провулок Метизний, буд. 14-А","","1477576816110","1477576816110","2","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Денисенко Анатолій Петрович",NA
"Денисенко Анатолій Петрович","Верховна Рада України","Народний депутат, Голова підкомітету з питань приватизації державного і комунального майна, націоналізації, реприватизації, банкрутства, застави, лізингу, концесії, оренди, розподілу продукції, управління майном, що перебуває у державній та комунальній власності Комітету Верховної Ради України з питань економічної політики","nacp_c84b8969-06b2-4a06-a1d0-9148be9b370e","NACP","Щорічна","https://declarations.com.ua/declaration/nacp_c84b8969-06b2-4a06-a1d0-9148be9b370e","Петрович",2018-02-21,"Анатолій","Денисенко","FALSE","ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ","","1","""СПЕЦБУДМОНТАЖ-УКРАЇНА""",NA,"","36457169","0577149910","","1","0577149692","","61020, Харківська область, м. Харків, проспект Любові Малої, буд. 93","","1477575995299","1477575995299","2","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Денисенко Анатолій Петрович",NA
"Денисенко Анатолій Петрович","Верховна Рада України","Народний депутат, Голова підкомітету з питань приватизації державного і комунального майна, націоналізації, реприватизації, банкрутства, застави, лізингу, концесії, оренди, розподілу продукції, управління майном, що перебуває у державній та комунальній власності Комітету Верховної Ради України з питань економічної політики","nacp_c84b8969-06b2-4a06-a1d0-9148be9b370e","NACP","Щорічна","https://declarations.com.ua/declaration/nacp_c84b8969-06b2-4a06-a1d0-9148be9b370e","Петрович",2018-02-21,"Анатолій","Денисенко","FALSE","ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ","","1","""ІМПУЛЬСПРОММЕРЕЖА""","2","","33478343","","","1","0577004410","","61145, Харківська область, м. Харків, вулиця Космічна, буд. 21, офіс 802","","1477573523105","1477573523105","2","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Денисенко Анатолій Петрович",NA
"Денисенко Анатолій Петрович","Верховна Рада України","Народний депутат, Голова підкомітету з питань приватизації державного і комунального майна, націоналізації, реприватизації, банкрутства, застави, лізингу, концесії, оренди, розподілу продукції, управління майном, що перебуває у державній та комунальній власності Комітету Верховної Ради України з питань економічної політики","nacp_c84b8969-06b2-4a06-a1d0-9148be9b370e","NACP","Щорічна","https://declarations.com.ua/declaration/nacp_c84b8969-06b2-4a06-a1d0-9148be9b370e","Петрович",2018-02-21,"Анатолій","Денисенко","FALSE","КОМПАНІЯ З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ","","1","ДАП ІНВЕСТМЕНТС ЛІМІТЕД","2","","HE237824","","","101","","DAP INVESTMENTS LIMITED","Лампусас стріт, 1 П.С, Нікосія, 1095, Кіпр","","1477577940078","1477577940078","2",NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Денисенко Анатолій Петрович",NA
"Денисенко Анатолій Петрович","Верховна Рада України","Народний депутат, Голова підкомітету з питань приватизації державного і комунального майна, націоналізації, реприватизації, банкрутства, застави, лізингу, концесії, оренди, розподілу продукції, управління майном, що перебуває у державній та комунальній власності Комітету Верховної Ради України з питань економічної політики","nacp_c84b8969-06b2-4a06-a1d0-9148be9b370e","NACP","Щорічна","https://declarations.com.ua/declaration/nacp_c84b8969-06b2-4a06-a1d0-9148be9b370e","Петрович",2018-02-21,"Анатолій","Денисенко","FALSE","ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ","","1","""СПЕЦСТРОЙМОНТАЖ-ІНТЕР""","0","","36457181","0577149910","","1","0577149692","","61020, Харківська область, м. Харків, провулок Метизний, буд. 14-А","","1477576229898","1477576229898","2","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Денисенко Анатолій Петрович",NA
"Денисенко Анатолій Петрович","Верховна Рада України","Народний депутат, Голова підкомітету з питань приватизації державного і комунального майна, націоналізації, реприватизації, банкрутства, застави, лізингу, концесії, оренди, розподілу продукції, управління майном, що перебуває у державній та комунальній власності Комітету Верховної Ради України з питань економічної політики","nacp_c84b8969-06b2-4a06-a1d0-9148be9b370e","NACP","Щорічна","https://declarations.com.ua/declaration/nacp_c84b8969-06b2-4a06-a1d0-9148be9b370e","Петрович",2018-02-21,"Анатолій","Денисенко","FALSE","ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ","","1","""РЕКСОН""","2","","36647070","","","1","0577149692","","61020, Харківська область, м. Харків, провулок Метизний, буд. 14-А","","1518424475742","1518424475742","2","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Денисенко Анатолій Петрович",NA
"Денисенко Анатолій Петрович","Верховна Рада України","Народний депутат, Голова підкомітету з питань приватизації державного і комунального майна, націоналізації, реприватизації, банкрутства, застави, лізингу, концесії, оренди, розподілу продукції, управління майном, що перебуває у державній та комунальній власності Комітету Верховної Ради України з питань економічної політики","nacp_c84b8969-06b2-4a06-a1d0-9148be9b370e","NACP","Щорічна","https://declarations.com.ua/declaration/nacp_c84b8969-06b2-4a06-a1d0-9148be9b370e","Петрович",2018-02-21,"Анатолій","Денисенко","FALSE","ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ","","1","""СПЕЦБУДМОНТАЖПРОМ""","2","","40456480","","","1","","","61020, Харківська область, м. Харків, проспект Любові Малої, буд. 93","","1477577384211","1477577384211","2","1","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Денисенко Анатолій Петрович",NA
